deal,description,episode,category,count_entrepreneurs,entrepreneurs1,entrepreneurs2,entrepreneurs3,location,state,website,has_website,askedFor,exchangeForStake,valuation,season,shark1,shark2,shark3,shark4,shark5,title,len_title,episode-season,Multiple Entreprenuers,Back_Sharks,Deal_Shark1,Deal_Shark2,Deal_Shark3,Deal_Shark4,Deal_Shark5
TRUE,"Velocity Signs are robots that wave the signs for your business. Unlike human sign-wavers, Velocity Signs are battery-operated and don't have to be managed. It's a simple and relatively inexpensive way for businesses to promote their brands.",23,Novelties,2,Scott,Josh,,"Sacramento, CA",CA,,0,225000,15,1500000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Velocity Signs,14,23-May,TRUE,3,KOL,MC,RH,,
TRUE,"Hold Your Haunches is not your typical shapewear. It's not made to hide underneath your clothes, it's shapewear built into the clothes. Hold Your Haunches pants tighten legs and booties and are also just nice to look at! The secret to Hold Your Haunches is in the unique two-layer design, which is design and utility patent-pending. These shapewear fashion pants have an attractive outer shell and an inner compression shell sewn in at the waist.",23,Undergarments and Basics,2,Erin,Jenny,,"Macon, GA",GA,http://holdyourhaunches.com,1,75000,20,375000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Hold Your Haunches,18,23-May,TRUE,2,BC,LG,,,
FALSE,"An online platform that helps music students find, schedule, and pay for private music lessons with local music teachers.",24,Online Services,1,Taylor,,,"Dallas, TX",TX,http://www.taylorrobinsonmusic.com,1,100000,10,1000000,5,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Taylor Robinson Music,21,24-May,FALSE,0,,,,,
FALSE,"This entrepreneur is onto something: while fire may be dangerous, the real monetary threat tends to be the sprinklers that get set off in these emergencies. Whether a fire is big or small, once the sprinklers go off, you're due for tons of water damage, which can destroy your home or business. As it turns out, it's really difficult to turn off sprinklers, and even firefighters struggle to stop the flow in a timely manner. Quickstop Fire Sprinkler tools to the rescue! Created by a firefighter who is very familiar with the problem, Quickstop Tools are easy to operate and should be a staple in every building and fire department. These tools enable users to swiftly stop sprinklers without having to shut down the entire building's fire protection system.",24,Productivity Tools,1,,,,"San Diego, CA",CA,http://www.quickstoptool.com,1,150000,10,1500000,5,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Quickstop Fire Sprinkler Tools,30,24-May,FALSE,0,,,,,
TRUE,"These light bulbs have smarts! ilumi makes LED light bulbs that are color-tunable. They screw into the socket like any normal lightbulb, but they can be controled from the free ilumi smartphone app. From your phone, you can adjust the brightness settings and the colors for as many bulbs as you have in your home. ilumi light bulbs can even be programmed to serve as sunrise alarm clocks, sync to music, and other fun features. As an added benefit, ilumi's LED technology is seven times more energy efficient than a regular light bulbs, and they are also durable, lasting up to 20 years.",25,Electronics,2,Swapnil,Corey,,"Plano, TX",TX,http://www.ilumi.co,1,350000,15,2333333,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,iLumi,5,25-May,TRUE,1,Others,,,,
TRUE,"Zoobean is a parent and educator's ultimate companion to encourage children's literacy and expose them to a range of reading materials. Created by a husband and wife duo with backgrounds in children's education, Zoobean uses data science to generate a ""SmartList"" of books. Zoobean also offers a curated service that delivers a specially selected book selection each month.",25,Baby and Children's Entertainment,1,,,,"Washington, DC",DC,https://www.zoobean.com,1,250000,15,1666667,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,ZooBean,7,25-May,FALSE,1,MC,,,,
FALSE,"Fort Magic is a fort-building kit invented to let children's imagination flourish. The kit provides a wealth of poles, connectors and accessory clips to build the best fort ever. A serious upgrade from childhood forts made from stray sticks and sheets, Fort Magic is a building toy unlike any other. Winner of Dr. Toy's Best Classic 2014 Toy Award in the category of Creativity, Construction, Educational Value and Activity Play.",25,Toys and Games,1,Erika,,,"Sarasota, FL",FL,http://fortmagic.com,1,75000,15,500000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Fort Magic,10,25-May,FALSE,0,,,,,
FALSE,Fun and fashionable bow ties designed by an enterprising 12-year old.,26,Men's Accessories,1,Moziah,,,"Memphis, TN",TN,http://mosbowsmemphis.com,1,50000,20,250000,5,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Mo's Bows,9,26-May,FALSE,0,,,,,
TRUE,"A ""brain supplement"" designed to enhance focus, memory, and mental energy.",26,Homeopathic Remedies,1,,,,"Provo, UT",UT,http://cerebralsuccess.com,1,75000,20,375000,5,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Cerebral Success,16,26-May,FALSE,1,BC,,,,
TRUE,"AngelLift Dermastrips originated from a simple ""a-ha!"" moment: the realization that it wasn't just a coincidence that wearing braces helps to reduce fine lines and wrinkles. The founders of AngelLift set out the replicate that effect, and the result was AngelLift Dermastrips, a non-invasive, non-chemical way to lift wrinkles and sagging skin. Merely placing AngelLift Dermastrips under the lip for a short time causes the skin in your face to have a long-lasting response. The strip restores pressure that is lost as our gum lines naturally recede with age, and restoring this pressure for just a few minutes a day can quickly produce visible improvements in skin tightness and wrinkle reduction. AngelLift makes a fantastic Botox alternative that will lift wrinkles naturally while saving you money and visits to the doctor.",27,Personal Care and Cosmetics,1,,,,"San Diego, CA",CA,http://www.angellift.com,1,500000,10,5000000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Angellift,9,27-May,FALSE,1,LG,,,,
FALSE,"Disposable tableware that is compostable yet colorful, highly-functional, party-ready, and responsibly made in partnership with non-profit factories who employ and empower the visually impaired community.",27,Party Supplies,1,,,,"Brooklyn, NY",NY,http://www.sustyparty.com,1,250000,10,2500000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Susty Party,11,27-May,FALSE,0,,,,,
FALSE,The Bouqs Company ships fresh and sustainably-farmed flowers from two farms in Ecuador and California.,27,Consumer Services,1,,,,"Venice, CA",CA,https://www.thebouqs.com,1,258000,3,8600000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,The Bouqs Company,17,27-May,FALSE,0,,,,,
TRUE,A collapsible hanger that makes it easier to hang clothes and get them off the rack.,27,Storage and Cleaning Products,1,,,,"Plano, TX",TX,http://www.hangease.com,1,80000,30,266667,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,HangEase,8,27-May,FALSE,1,Others,,,,
FALSE,"A company offering a range of marine services, including marine towing, diving, and treasure hunting.",28,Professional Services,1,,,,"Anacortes, WA",WA,,0,250000,25,1000000,5,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Hargitt Marine Services,23,28-May,FALSE,0,,,,,
TRUE,"Love the outdoors but bummed about the prospect of storing enormous and clunky kayaks? Oru Kayak sells light-weight and foldable kayaks made from space-age materials. The company uses double-layered polypropylene, which is tough, resilient, and abrasion-resistant. The original Oru Kayak is 12 feet long and folds into a box measuring just 32x13x28 cubic inches, weighing in at just 26 pounds.",28,Outdoor Recreation,1,Anton,,,"San Francisco, CA",CA,http://www.orukayak.com,1,500000,12,4166667,5,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Oru Kayak,9,28-May,FALSE,1,RH,,,,
TRUE,"Not a typical cinnamon roll shop, Cinnaholic treats are dairy-free, lactose-free, egg-free, cholesterol-free and a 100% vegan.",28,Specialty Food,2,Shannon,Florian,,"Berkeley, CA",CA,http://www.cinnaholic.com,1,200000,20,1000000,5,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Cinnaholic,10,28-May,TRUE,1,Others,,,,
TRUE,"Vice meets virtue with this new wine spritzer. Bon Affair blends California wine with purified sparkling water, and electrolytes to create a refreshing and effervescent beverage with 6.5% alcohol by volume and zero added sugar. With half the calorie content of regular wine, Bon Affair is a guilt-free companion for the beach or the pool. Bon Affair is available in crisp Sauvignon Blanc and in seductive Syrah.",28,Alcoholic Beverages,1,Jayla,,,"Solana Beach, CA",CA,http://www.bonaffair.com,1,150000,35,428571,5,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Bon Affair,10,28-May,FALSE,1,MC,,,,
TRUE,"Origami meets home storage. A collapsible storage box designed for ease of use. BZBox pops open with one movement, and collapses flat again just as easily. BZBox is sturdier and more versatile than the typical cardboard box.",29,Productivity Tools,1,Kaeya,,,"Chicago, IL",IL,http://thebzbox.com,1,50000,20,250000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,BZBox,5,29-May,FALSE,1,LG,,,,
FALSE,"Tie Not is a simple solution to an age old problem: how to quickly and easily tie water balloons without spilling. With Tie Not, the kids can tie their own water balloons, and without wasting any more precious playtime than necessary! The patented design of Tie Not allows anyone to seal their water balloons shut with a quick spin. The package includes a special filling nozzle, a knot-tying device, and some balloons to get you started! Made in the USA from recycled materials, this is a must-have accessory for a fun summer!",29,Toys and Games,1,,,,"Aurora, IL",IL,https://www.tie-not.com,1,125000,10,1250000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Tie-Not,7,29-May,FALSE,0,,,,,
TRUE,"A free iPad app which effortlessly measures a child's feet, then connects them to an online store to easily find shoes that fit.",29,Online Services,2,Sylvie,Nicole,,"Los Angeles, CA",CA,http://www.footfairy.com,1,75000,15,500000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Foot Fairy,10,29-May,TRUE,1,MC,,,,
FALSE,"Baker's Edge brings you the award-winning Edge Brownie Pan, which adds two chewy edges to every brownie in the pan! The patented design has one continuous chamber but much more edge than traditional pans. It also circulates air towards the center, which usually takes longer to bake, creating more even results throughout the pan. The Edge Brownie pan is made in the USA and includes a flexible nylon spatula. Of course, there's more, as the founding duo behind this brownie pan hasn't rested on their laurels since launching the Edge Brownie Pan in 2006. On Shark Tank, they also introduced their Better Muffin Pan, which reconfigures the 12 muffin cups into a new space-saving and mess-preventing arrangement. It won't add more edges to your muffins, but it does allow for more muffins to fit in your oven, and that alone makes it a win.",29,Kitchen Tools,2,Matthew,Emily,,"Carmel, IN",IN,http://www.bakersedge.com,1,400000,20,2000000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Baker's Edge,12,29-May,TRUE,0,,,,,
FALSE,Amber is a mobile device charging station for public spaces where devices can be left to charge safely. It also gives owners a means to monetize the charging service that they have been providing for free.,1,Electronics,1,,,,"Washington, DC",DC,http://www.theamber.co,1,200000,20,1000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Amber,5,1-Jun,FALSE,0,,,,,
TRUE,"Creators of the Zipadee-Zip, a onesie that provides a cozy, womb-like sleeping environment that babies need, with the freedom to roll around safely and freely.",1,Baby and Child Care,1,,,,"Fort Worth, TX",TX,http://www.sleepingbaby.com,1,200000,10,2000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Sleeping Baby,13,1-Jun,FALSE,1,DJ,,,,
FALSE,"A nail shop for guys, providing hand and foot care in a masculine environment featuring oversized leather chairs, personal flat-screen TVs, premium sports channels, high-end headphones and complimentary beverages.",1,Personal Care and Cosmetics,1,,,,"Los Angeles, CA",CA,http://www.hammerandnails-salon.com,1,200000,20,1000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Hammer & Nails,14,1-Jun,FALSE,0,,,,,
TRUE,Purpose-built and thoughtfully designed athletic-leisure socks with a mission to help those in need.,1,Undergarments and Basics,1,,,,"New York, NY",NY,http://www.bombas.com,1,200000,5,4000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Bombas,6,1-Jun,FALSE,1,DJ,,,,
TRUE,"A line of toys that combines hands-on building, circuits, design, crafts, storytelling, and creativity.",2,Toys and Games,1,,,,"Palo Alto, CA",CA,http://www.roominatetoy.com,1,500000,5,10000000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Roominate,9,2-Jun,FALSE,2,LG,MC,,,
FALSE,A mobile wedding officiant franchise that brings the ceremony to the customer.,2,Weddings,1,,,,"Las Vegas, NV",NV,http://www.weddingwagon.com,1,125000,20,625000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Wedding Wagon,13,2-Jun,FALSE,0,,,,,
FALSE,A high-end porcelain mug with the integrated functionality of a coaster.,2,Novelties,1,,,,"Charlotte, NC",NC,http://www.floatingmug.com,1,75000,15,500000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,The Floating Mug Co.,20,2-Jun,FALSE,0,,,,,
FALSE,"SoapSox is more than a washcloth, it's a simultaneously whimsical and highly functional bathtime companion for little ones. The SoapSox collection of washcloths comes in a range of adorable characters, from colorful marine animals to ducklings and baby dragons, all of them equally cuddly. An anti-microbial sponge makes up the interior, while on the outside the SoapSox are finished with the softest terry cloth exterior. Each character accepts bar or liquid soap in their mouth, and lathers up luxuriously once thoroughly wet.",3,Baby and Child Care,2,Ray,Alvin,,"Los Angeles, CA",CA,http://www.soapsoxkids.com/,1,260000,10,2600000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,SoapSox,7,3-Jun,TRUE,0,,,,,
